Indice,Voltagem
1838,6.74487
1839,6.10948
1840,5.66960
1841,5.86510
1842,6.20723
1843,6.64712
1844,6.74487
1845,6.01173
1846,5.03421
1847,5.47410
1848,7.03812
1849,7.62463
1850,5.32747
1851,4.15445
1852,5.71847
1853,7.91789
1854,7.82014
1855,4.83871
1856,4.30108
1857,6.74487
1858,8.30889
1859,6.69599
1860,4.49658
1861,4.49658
1862,6.89150
1863,7.86901
1864,6.30499
1865,4.64321
1866,5.66960
1867,7.08700
1868,6.98925
1869,6.01173
1870,5.66960
1871,5.91398
1872,6.25611
1873,6.64712
1874,6.64712
1875,5.66960
1876,4.98534
1877,6.15836
1878,7.67351
1879,6.98925
1880,4.78983
1881,5.27859
1882,7.86901
1883,7.67351
1884,4.49658
1885,4.39883
1886,7.38025
1887,8.30889
1888,5.22972
1889,4.00782
1890,6.15836
1891,8.06452
1892,6.59824
1893,4.78983
1894,5.22972
1895,6.69599
1896,7.28250
1897,6.50049
1898,5.66960
1899,5.66960
1900,6.01173
1901,6.40274
1902,6.64712
1903,6.64712
1904,5.71847
1905,5.08309
1906,6.06061
1907,7.62463
1908,7.13587
1909,4.98534
1910,4.59433
1911,6.98925
1912,8.35777
1913,6.40274
1914,4.25220
1915,4.78983
1916,7.91789
1917,7.86901
1918,5.27859
1919,4.05670
1920,6.30499
1921,8.16227
1922,6.89150
1923,4.83871
1924,5.08309
1925,6.64712
1926,7.38025
1927,6.50049
1928,5.57185
1929,5.81623
1930,6.25611
1931,6.64712
1932,6.89150
1933,6.40274
1934,5.47410
1935,5.47410
1936,7.67351
1937,7.52688
1938,5.37634
1939,4.49658
1940,7.03812
1941,8.21114
1942,6.01173
1943,3.95894
1944,5.13196
1945,7.47801
1946,8.45552
1947,5.62072
1948,4.10557
1949,5.08309
1950,7.82014
1951,7.52688
1952,5.27859
1953,4.98534
1954,6.74487
1955,7.42913
1956,6.35386
1957,5.47410
1958,5.62072
1959,6.15836
1960,6.59824
1961,6.79374
1962,6.30499
1963,5.42522
1964,5.42522
1965,6.35386
1966,7.72238
1967,6.69599
1968,4.59433
1969,4.44770
1970,6.45161
1971,8.16227
1972,5.86510
1973,3.91007
1974,4.88759
1975,8.16227
1976,7.62463
1977,5.13196
1978,4.20332
1979,6.94037
1980,8.26002
1981,6.25611
1982,4.64321
1983,5.62072
1984,7.23363
1985,7.08700
1986,5.81623
1987,5.52297
1988,5.96285
1989,6.40274
1990,6.69599
1991,6.74487
1992,6.10948
1993,5.27859
1994,5.81623
1995,7.38025
1996,7.38025
1997,5.57185
1998,4.39883
1999,6.06061
2000,8.11339
2001,7.13587
2002,4.49658
2003,4.34995
2004,6.94037
2005,8.40665
2006,6.45161
2007,4.10557
2008,5.62072
2009,8.11339
2010,7.42913
2011,5.22972
2012,4.83871
2013,6.74487
2014,7.38025
2015,6.35386
2016,5.52297
2017,5.76735
2018,6.25611
2019,6.64712
2020,6.74487
2021,6.40274
2022,5.47410
2023,5.52297
2024,6.89150
2025,7.62463
2026,6.84262
2027,5.37634
2028,4.44770
2029,6.06061
2030,8.21114
2031,6.01173
2032,3.95894
2033,5.86510
2034,8.21114
2035,7.96676
2036,4.74096
2037,4.59433
2038,6.89150
2039,8.16227
2040,6.15836
2041,4.69208
2042,6.25611
2043,7.38025
2044,6.84262
2045,5.76735
2046,5.52297
2047,6.10948
