Indice,Voltagem
1204,2.49267
1205,1.85728
1206,3.32356
1207,4.54545
1208,3.42131
1209,1.71065
1210,2.93255
1211,4.34995
1212,3.42131
1213,1.75953
1214,2.68817
1215,4.59433
1216,3.51906
1217,1.80841
1218,2.19941
1219,4.00782
1220,3.71457
1221,1.75953
1222,2.39492
1223,4.10557
1224,4.34995
1225,2.39492
1226,1.95503
1227,3.91007
1228,4.15445
1229,2.24829
1230,1.95503
1231,3.95894
1232,4.44770
1233,2.83480
1234,1.75953
1235,3.27468
1236,4.49658
1237,2.88368
1238,1.71065
1239,1.80841
1240,3.61681
1241,4.15445
1242,1.85728
1243,2.44379
1244,4.44770
1245,3.76344
1246,2.15054
1247,2.19941
1248,4.05670
1249,4.15445
1250,2.24829
1251,2.15054
1252,4.05670
1253,4.30108
1254,2.68817
1255,1.75953
1256,3.95894
1257,4.39883
1258,2.73705
1259,1.80841
1260,3.27468
1261,4.59433
1262,3.51906
1263,1.75953
1264,2.49267
1265,4.34995
1266,3.66569
1267,1.90616
1268,2.39492
1269,4.30108
1270,4.44770
1271,3.32356
1272,1.75953
1273,2.78592
1274,4.49658
1275,3.42131
1276,1.85728
1277,2.93255
1278,4.64321
1279,3.76344
1280,1.75953
1281,3.27468
1282,4.54545
1283,2.73705
1284,1.75953
1285,2.68817
1286,4.49658
1287,3.76344
1288,1.80841
1289,2.73705
1290,4.49658
1291,3.76344
1292,1.90616
1293,2.19941
1294,4.20332
1295,4.34995
1296,2.00391
1297,2.34604
1298,4.15445
1299,4.30108
1300,2.39492
1301,2.00391
1302,3.76344
1303,4.64321
1304,3.27468
1305,1.85728
1306,3.03030
1307,4.64321
1308,3.17693
1309,1.75953
1310,2.83480
1311,4.44770
1312,4.15445
1313,1.95503
1314,2.39492
1315,4.39883
1316,3.86119
1317,1.95503
1318,2.10166
1319,4.34995
1320,3.81232
1321,2.19941
1322,2.19941
1323,4.30108
1324,4.30108
1325,2.34604
1326,1.95503
1327,3.37243
1328,4.59433
1329,2.83480
1330,1.75953
1331,2.63930
1332,4.44770
1333,4.15445
1334,2.00391
1335,2.78592
1336,4.59433
1337,3.56794
1338,1.75953
1339,3.03030
1340,4.64321
1341,3.66569
1342,2.00391
1343,2.54154
1344,4.10557
1345,4.30108
1346,2.29717
1347,2.59042
1348,4.44770
1349,4.10557
1350,2.10166
1351,2.10166
1352,3.61681
1353,4.64321
1354,3.56794
1355,1.80841
1356,2.83480
1357,4.59433
1358,3.22581
1359,1.75953
1360,2.78592
1361,4.64321
1362,3.76344
1363,1.75953
1364,3.27468
1365,4.59433
1366,3.47019
